wav_file,song,onsets,offsets
or34bk56_010818_073635.3254.cbin,iiiiiiiiiiiiibbbkkiiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiiiiieeeeee,834.0 1066.0 1228.0 1418.0 1660.0 1826.0 1964.0 2106.0 2246.0 2396.0 2560.0 2718.0 2860.0 3038.0 3218.0 3380.0 3526.0 3690.0 3872.0 3966.0 4022.0 4156.0 4194.0 4246.0 4274.0 4320.0 4358.0 4400.0 4438.0 4482.0 4522.0 4668.617344 4746.0 4836.0 4932.0 5028.0 5122.0 5218.0 5316.0 5416.0 5516.0 5764.0 5908.0 6086.0 6246.0 6430.0 6486.0 6512.0 6670.0 6704.0 6752.0 6788.0 6834.0 6870.0 6914.0 6954.0 7002.0 7036.0 7205.486488 7292.751492 7376.0 7476.0 7574.0 7680.0,866.0 1094.0 1262.0 1454.0 1702.0 1876.0 2022.0 2166.0 2308.0 2464.0 2622.0 2782.0 2922.0 3098.0 3282.0 3444.0 3574.0 3726.0 3908.0 4004.0 4042.0 4178.0 4232.0 4270.0 4308.0 4346.0 4390.0 4432.0 4470.0 4510.0 4554.0 4742.264684 4818.0 4916.0 5012.0 5108.0 5202.0 5296.0 5396.0 5492.0 5590.0 5802.0 5946.0 6112.0 6286.0 6462.0 6498.0 6588.0 6686.0 6740.0 6774.0 6820.0 6856.0 6900.0 6938.0 6986.0 7026.0 7072.0 7285.40286 7368.993548 7460.0 7556.0 7654.0 7756.0
or34bk56_010818_073830.3276.cbin,iiiiiiiiibkiiiieeeeeeeeebkkkiiiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiieeeeeeeeebbbkkiiiiiiiiiiiieeeeeeee,658.0 792.0 946.0 1098.0 1224.0 1356.0 1494.0 1650.0 1816.0 1988.0 2150.0 2350.0 2402.0 2442.0 2490.0 2612.0 2694.0 2790.0 2886.0 2980.0 3074.0 3174.0 3270.0 3370.0 3568.0 3712.0 3888.0 4054.0 4244.0 4294.0 4340.0 4478.0 4508.0 4560.0 4590.0 4642.0 4670.0 4716.0 4752.0 4800.0 4834.0 4999.701565 5082.79181 5170.0 5268.0 5366.0 5460.0 5558.0 5802.0 5948.0 6114.0 6280.0 6478.0 6560.0 6624.0 6734.0 6772.0 6820.0 6854.0 6898.0 6936.0 6980.0 7018.0 7174.642473 7255.98098 7344.0 7440.0 7532.0 7628.0 7728.0 7828.0 7928.0 8380.0 8566.0 8718.0 8882.0 9038.0 9216.0 9268.0 9298.0 9464.0 9502.0 9552.0 9586.0 9630.0 9668.0 9720.0 9750.0 9834.0 9989.02613 10072.124423 10160.0 10254.0 10354.0 10450.0 10552.0 10652.0,672.0 826.0 982.0 1140.0 1272.0 1410.0 1552.0 1702.0 1872.0 2040.0 2202.0 2378.0 2420.0 2480.0 2504.0 2684.0 2766.0 2864.0 2962.0 3058.0 3154.0 3250.0 3344.0 3448.0 3608.0 3760.0 3924.0 4098.0 4272.0 4306.0 4374.0 4490.0 4544.0 4580.0 4620.0 4656.0 4704.0 4738.0 4782.0 4816.0 4862.0 5074.750818 5159.181228 5248.0 5348.0 5442.0 5536.0 5632.0 5838.0 5992.0 6150.0 6304.0 6504.0 6602.0 6644.0 6756.0 6804.0 6838.0 6888.0 6922.0 6966.0 7004.0 7054.0 7249.880592 7335.286025 7426.0 7520.0 7616.0 7710.0 7804.0 7904.0 8000.0 8428.0 8618.0 8770.0 8926.0 9086.0 9244.0 9278.0 9370.0 9486.0 9540.0 9574.0 9618.0 9652.0 9700.0 9738.0 9782.0 9866.0 10059.22986 10146.626342 10240.0 10336.0 10436.0 10532.0 10628.0 10728.0
or34bk56_010818_074302.3285.cbin,iiiiiiiibbbkkiiiiiiiiiiiiibbbkkiiiiiiiiiiiiiieeeeeeeee,866.0 1134.0 1466.0 1646.0 1780.0 1962.0 2136.0 2344.0 2548.0 2716.0 2914.0 3059.668789 3240.0 3412.0 3470.0 3510.0 3684.0 3726.0 3772.0 3806.0 3862.0 3890.0 3942.0 3980.0 4018.0 4058.0 4264.0 4424.0 4598.0 4752.0 4918.0 5110.0 5164.0 5192.0 5206.0 5414.0 5456.0 5508.0 5542.0 5596.0 5622.0 5668.0 5708.0 5754.0 5790.0 5938.907636 6024.828917 6112.0 6210.0 6306.0 6410.0 6506.0 6604.0 6706.0,908.0 1144.0 1486.0 1666.0 1812.0 2008.0 2184.0 2398.0 2602.0 2778.0 2978.0 3125.992425 3284.0 3458.0 3486.0 3586.0 3710.0 3762.0 3796.0 3846.0 3882.0 3926.0 3966.0 4012.0 4052.0 4096.0 4324.0 4484.0 4660.0 4808.0 4956.0 5152.0 5182.0 5202.0 5284.0 5444.0 5498.0 5538.0 5580.0 5618.0 5660.0 5698.0 5744.0 5782.0 5828.0 6017.43784 6100.587467 6192.0 6286.0 6386.0 6488.0 6586.0 6682.0 6782.0
or34bk56_010818_074326.3289.cbin,iiiiiiiibbbbkkiiiiiiiiiiiiiiiiiiiieeeeeeeeeebkkkkiiiiiiiiiiieeeeeeeeebkbbbbbkkiiiiiiiiiiiiieeeeeeeebkbbbbbbbbbkiiiiiiiiiiiiieeeeeee,814.0 992.0 1130.0 1258.0 1396.0 1540.0 1684.0 1830.0 1980.0 2116.0 2278.0 2446.0 2604.0 2774.0 2932.0 2988.0 3028.0 3168.0 3208.0 3252.0 3292.0 3336.0 3374.0 3418.0 3456.0 3502.0 3538.0 3854.0 3906.0 3932.0 3980.0 4016.0 4064.0 4102.0 4244.0 4328.0 4420.0 4520.0 4618.0 4716.0 4814.0 4914.0 5008.0 5112.0 5312.0 5476.0 5644.0 5796.0 6022.0 6170.0 6342.0 6382.0 6434.0 6462.0 6516.0 6546.0 6594.0 6630.0 6686.0 6718.0 6872.0 6954.0 7050.0 7144.0 7242.0 7340.0 7440.0 7546.0 7644.0 7842.0 8010.0 8194.0 8368.0 8534.0 8718.0 8864.0 9036.0 9180.0 9370.0 9428.0 9466.0 9616.0 9646.0 9690.0 9728.0 9782.0 9812.0 9856.0 9896.0 9940.0 9980.0 10156.362898 10237.560426 10334.0 10430.0 10526.0 10624.0 10724.0 10822.0 11122.0 11264.0 11464.0 11696.0 11892.0 12046.0 12336.0 12494.0 12634.0 12766.0 12914.0 13082.0 13286.0 13378.0 13430.0 13516.0 13554.0 13600.0 13638.0 13690.0 13718.0 13774.0 13804.0 13858.0 13888.0 14046.278355 14127.290325 14218.0 14318.0 14418.0 14520.0 14626.0,842.0 1024.0 1164.0 1298.0 1442.0 1584.0 1730.0 1880.0 2044.0 2174.0 2340.0 2504.0 2648.0 2812.0 2974.0 3008.0 3104.0 3194.0 3244.0 3284.0 3326.0 3368.0 3408.0 3448.0 3490.0 3528.0 3576.0 3880.0 3922.0 3970.0 4010.0 4050.0 4088.0 4136.0 4318.0 4400.0 4500.0 4598.0 4696.0 4794.0 4890.0 4988.0 5084.0 5180.0 5352.0 5516.0 5680.0 5832.0 6054.0 6184.0 6362.0 6418.0 6446.0 6494.0 6532.0 6580.0 6616.0 6664.0 6702.0 6750.0 6946.0 7026.0 7130.0 7224.0 7320.0 7418.0 7522.0 7622.0 7720.0 7884.0 8050.0 8254.0 8428.0 8594.0 8778.0 8924.0 9080.0 9230.0 9416.0 9462.0 9544.0 9630.0 9680.0 9718.0 9764.0 9800.0 9846.0 9886.0 9928.0 9970.0 10016.0 10232.563655 10323.130128 10412.0 10514.0 10612.0 10708.0 10804.0 10898.0 11156.0 11302.0 11520.0 11750.0 11948.0 12108.0 12388.0 12546.0 12684.0 12818.0 12970.0 13120.0 13298.0 13414.0 13450.0 13534.0 13590.0 13622.0 13670.0 13706.0 13754.0 13790.0 13836.0 13876.0 13926.0 14122.616558 14211.418141 14306.0 14400.0 14502.0 14606.0 14704.0
or34bk56_010818_074405.3292.cbin,iiiiiiiiiiiibbbbbbkkiiiiiiiiiiiieeeeeeebkkkkiiiiiiiiiieeeeeeebkkbbbkiieeeeee,130.0625 262.78125 396.09375 526.375 656.6875 806.25 941.875 1089.28125 1225.25 1371.8125 1542.34375 1792.3125 1976.5 2154.875 2347.1875 2519.625 2678.28125 2852.3125 3018.375 3192.84375 3359.5 3416.984055 3610.8125 3647.6875 3694.5625 3730.28125 3781.610877 3821.268516 3859.90625 3899.1875 3946.75 3985.6875 4133.24194 4222.251306 4308.0 4406.8125 4507.4375 4603.5625 4700.28125 5010.375 5143.40625 5302.75 5468.0 5636.375 5808.5 5865.65625 6047.90625 6084.40625 6132.21875 6167.15625 6215.28125 6250.875 6295.71875 6333.274954 6490.124057 6580.470508 6659.3125 6759.625 6857.15625 6959.15625 7065.125 7271.53125 7424.125 7580.21875 7780.0625 7937.4375 8075.125 8245.6875 8447.5 8506.34375 8717.706143 8814.623245 8893.96875 8991.4375 9089.75 9189.71875,187.375 322.78125 448.65625 582.03125 719.5625 866.5 1002.46875 1143.96875 1285.3125 1430.8125 1595.125 1842.09375 2048.8125 2221.71875 2410.3125 2591.375 2742.21875 2930.09375 3080.9375 3248.625 3409.59375 3532.722273 3635.84375 3686.8125 3724.25 3773.1875 3802.761618 3840.656695 3892.4375 3938.59375 3977.0625 4026.71875 4197.575442 4272.484315 4396.6875 4494.8125 4593.15625 4687.46875 4784.75 5062.15625 5197.625 5354.8125 5524.84375 5700.375 5858.03125 5985.84375 6072.9375 6125.21875 6159.03125 6207.53125 6240.25 6287.09375 6326.9375 6375.258425 6554.187904 6629.75039 6747.625 6846.96875 6943.875 7039.46875 7145.15625 7323.21875 7484.65625 7634.96875 7846.625 8001.25 8140.71875 8305.96875 8497.5 8626.21875 8786.697978 8868.831115 8983.84375 9078.5 9177.375 9276.25
or34bk56_010818_074501.3296.cbin,iiiiiiiiiiiibbiiiiiiiiiibbbbkkiiiiiiiiiiieeeeeeebkbbbbbbbbkkkiiiiiiiiiiiieeeeeeebkkiieeeeeee,47.9375 186.71875 330.21875 490.90625 648.81234 824.84375 1016.84375 1159.6875 1354.84375 1523.0 1655.625 1814.21875 1977.46875 2146.0625 2356.4375 2405.28125 2654.325111 2693.790833 2744.019934 2774.71875 2820.40625 2857.84375 2907.862478 2950.915993 3157.53125 3318.625 3469.78125 3638.25 3786.5625 3970.46875 4117.21875 4361.75 4399.53125 4449.513179 4485.391108 4528.444623 4569.106277 4609.76793 4649.233652 4691.091236 4741.320337 4883.636123 4967.351291 5055.9375 5154.40625 5254.0625 5351.75 5450.125 5663.125 5801.4375 6125.3125 6292.5625 6440.03125 6590.96875 6738.4375 6878.0 7012.59375 7148.96875 7304.5 7466.5 7625.1875 7770.25 7825.875 8002.40625 8040.84375 8092.219251 8125.875451 8171.59375 8209.125 8253.78125 8290.0 8341.983681 8380.954017 8551.699935 8635.350053 8718.3125 8815.625 8912.375 9011.34375 9113.8125 9344.40625 9483.1875 9653.78125 9841.1875 9898.96875 10145.513623 10230.984537 10319.84375 10418.0625 10516.09375 10613.34375 10716.03125,106.625 243.875 387.5 547.0625 700.626144 882.59375 1069.96875 1221.5625 1419.5 1577.1875 1719.75 1884.40625 2041.5 2209.0625 2397.375 2529.9375 2677.0478 2723.689108 2760.762968 2814.625 2851.09375 2897.28125 2931.781097 2971.24682 3233.65625 3381.3125 3534.53125 3704.75 3848.25 3998.96875 4299.53125 4391.46875 4437.84375 4466.256213 4511.70159 4549.971381 4593.024896 4637.274342 4679.131926 4725.773234 4766.434887 4948.216396 5024.755978 5142.34375 5238.875 5337.0625 5432.84375 5530.4375 5712.875 5849.34375 6183.75 6355.90625 6504.28125 6654.8125 6809.375 6946.3125 7085.625 7222.59375 7363.0625 7526.125 7686.75 7818.875 7946.1875 8027.84375 8082.3125 8104.618904 8148.903377 8202.53125 8246.0 8283.15625 8329.09375 8365.011607 8405.753322 8611.28632 8686.915194 8809.21875 8902.90625 9001.375 9101.125 9198.96875 9391.5 9538.4375 9707.34375 9888.25 10020.96875 10222.89945 10312.990413 10411.75 10506.4375 10605.5 10704.34375 10803.09375
or34bk56_010818_074511.3297.cbin,eeeeeeibbbbbbbkkkiieeeeeeeibbbbbbiiiiiiiiiieeeeeee,150.78125 322.28125 420.5 518.53125 615.78125 718.46875 1826.84375 1989.71875 2147.71875 2297.90625 2444.84375 2616.25 2767.84375 2910.125 3051.875 3222.34375 3399.28125 3558.375 3617.03125 3818.786766 3906.126291 3993.28125 4093.03125 4189.71875 4288.375 4401.5 4919.78125 5084.8125 5225.90625 5364.9375 5499.40625 5642.15625 5774.6875 5976.175495 6059.31844 6224.03125 6270.955026 6316.305723 6354.097971 6397.936978 6435.729226 6481.079923 6515.848791 6671.552851 6756.207486 6846.1875 6942.78125 7041.5 7139.90625 7243.1875,312.53125 414.1875 508.875 607.9375 706.78125 805.53125 1861.9375 2050.5625 2212.21875 2368.125 2513.25 2680.0 2831.28125 2977.9375 3112.21875 3281.53125 3460.375 3608.75 3735.0 3897.524671 3982.217545 4082.46875 4177.59375 4277.09375 4374.46875 4492.59375 4957.0625 5148.15625 5289.09375 5437.78125 5568.0 5711.25 5846.21875 6007.920983 6145.484764 6257.09375 6295.142065 6334.446002 6376.77332 6416.077257 6467.474714 6503.755272 6543.059209 6728.997067 6809.116632 6934.84375 7031.34375 7130.46875 7226.59375 7330.6875
or34bk56_010818_074540.3302.cbin,iiiiiiiiiiiiiiiibbbbbkkiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiieeeeeeee,1590.6875 1695.9375 1830.4375 1966.4375 2083.84375 2209.0 2343.34375 2477.6875 2615.03125 2738.65625 2809.5625 2881.15625 3017.65625 3155.84375 3289.78125 3460.65625 3626.28125 3783.8125 3945.65625 4093.78125 4272.28125 4428.28125 4599.6875 4786.59375 4844.40625 5024.96875 5062.375 5112.09375 5146.5625 5196.951651 5234.932126 5274.721196 5312.701671 5352.49074 5396.5 5439.4375 5477.1875 5626.5 5710.75 5804.15625 5904.125 6001.6875 6100.6875 6198.84375 6300.96875 6493.125 6647.75 6836.875 6995.875 7182.34375 7239.28125 7423.33094 7459.502822 7511.952049 7544.506743 7598.764564 7638.553634 7672.916921 7719.940367 7871.84375 7957.0625 8052.866361 8159.573411 8255.428896 8353.092976 8443.3125 8547.40625,1613.75 1736.78125 1881.21875 2017.53125 2140.53125 2275.15625 2411.03125 2538.6875 2676.78125 2802.03125 2845.46875 2950.65625 3086.59375 3225.9375 3364.90625 3531.71875 3695.5625 3856.46875 4012.3125 4168.6875 4346.25 4488.53125 4661.71875 4836.875 4965.59375 5053.65625 5102.59375 5139.34375 5184.875 5213.228997 5260.252443 5290.998542 5334.4048 5377.811057 5432.03125 5469.84375 5515.71875 5704.15625 5790.71875 5893.1875 5989.03125 6085.9375 6182.5625 6281.84375 6389.375 6549.875 6702.71875 6896.5 7052.65625 7230.09375 7365.0625 7445.034069 7492.057515 7533.655178 7578.87003 7611.424723 7656.639574 7700.045832 7748.877872 7951.40625 8030.96875 8119.784342 8215.639827 8311.495312 8409.159391 8532.5 8634.75
or34bk56_010818_075052.3368.cbin,iiiiiiiibkkkiiiiiiiiiiiiieeeeeeeeebkkkkiiiiiiiiiiiieeeeeeeee,739.8125 881.53125 1013.15625 1145.53125 1289.84375 1435.9375 1579.40625 1804.15625 1981.5625 2136.28125 2297.09375 2462.71875 2647.78125 2703.8125 2914.3125 2951.84375 3003.948686 3040.468894 3077.90625 3120.149346 3163.309591 3197.0625 3241.15625 3280.0 3342.590608 3518.551607 3604.872097 3683.59375 3778.5625 3875.4375 3972.0625 4070.28125 4167.625 4266.21875 4815.65625 4949.25 5125.09375 5282.3125 5452.6875 5619.59375 5670.654353 5869.6875 5906.5625 5960.558267 5990.438437 6033.598681 6081.738955 6114.939143 6158.099388 6194.619595 6234.25 6382.9375 6465.90625 6554.4375 6655.6875 6751.5625 6846.34375 6942.3125 7044.09375 7148.4375,764.40625 917.0625 1062.75 1199.65625 1340.5 1495.90625 1637.03125 1862.625 2044.375 2189.28125 2347.0625 2515.875 2696.15625 2817.1875 2942.65625 2991.96875 3013.908743 3052.08896 3110.125 3130.109402 3176.589666 3222.28125 3269.96875 3319.875 3397.370919 3579.971956 3656.332389 3767.96875 3862.71875 3961.46875 4056.0 4153.875 4249.78125 4348.21875 4868.875 5004.1875 5175.4375 5337.21875 5512.375 5665.3125 5801.891359 5896.09375 5946.0625 5975.498352 6016.998587 6056.838813 6098.339049 6139.839284 6169.719454 6214.539708 6275.375 6457.25 6540.5625 6641.4375 6740.0625 6836.25 6931.40625 7027.75 7125.5 7227.0
or34bk56_010818_075525.3402.cbin,iiiiiiiibbkkiiiiiiiiiieeeeeeeeebkkiibbbkkbbbbkiiiiiiiiiiiieeeeeeeeebk,702.25 860.625 1077.53125 1269.375 1411.5625 1543.0 1687.28125 1828.46875 1982.75 2139.375 2282.625 2433.25 2613.34375 2671.09375 2914.905299 2954.793041 3002.278447 3042.166188 3078.255097 3118.142839 3152.332331 3197.918321 3348.124159 3441.195555 3520.46875 3623.539515 3714.711496 3805.883476 3897.53125 3995.1875 4091.0 4512.59375 4661.0 4848.375 5103.184777 5179.161427 5697.25 5846.5 6020.625 6181.46875 6338.0625 6625.21875 6792.96875 6969.96875 7110.5625 7269.375 7453.5625 7505.34375 7680.78125 7717.1875 7766.375 7800.71875 7846.3125 7882.5 7925.03125 7962.625 8006.25 8044.25 8208.882305 8298.154869 8377.28125 8476.21875 8570.5 8666.59375 8761.5625 8860.03125 8962.40625 9158.875 9300.96875,752.96875 920.5 1135.71875 1330.3125 1471.21875 1604.6875 1753.40625 1900.6875 2048.53125 2203.5625 2336.46875 2490.71875 2660.8125 2787.1875 2933.899462 2981.384868 3023.172026 3059.260935 3102.947509 3139.036417 3177.024742 3222.610733 3414.603727 3490.580378 3606.6875 3682.421419 3767.895151 3878.061293 3981.6875 4076.375 4173.8125 4568.5 4712.125 4896.03125 5131.676021 5274.13224 5753.8125 5909.875 6087.25 6237.90625 6392.125 6684.375 6853.59375 7030.40625 7172.3125 7325.25 7492.1875 7622.625 7707.0 7756.03125 7791.53125 7838.4375 7874.09375 7915.4375 7948.03125 7996.84375 8028.78125 8082.6875 8271.563042 8343.740859 8467.25 8564.625 8660.1875 8753.0 8847.5 8944.59375 9039.96875 9202.0 9349.5
or34bk56_010818_075752.3427.cbin,iiiiiiiiiiiiibbiiiiiiiiiiiiibkkbkkiiiiiiiiiiiiiieeeeeeeebkiieeeeeeebkiiiiiiiiiiiieeeeee,931.38297 1098.46875 1240.09375 1375.96875 1516.34375 1663.25 1811.40625 1952.15625 2097.65625 2238.375 2388.59375 2525.0 2687.0625 2847.6875 3023.28125 3205.40625 3365.46875 3425.9375 3642.525918 3686.391813 3735.917822 3769.878515 3813.744409 3851.950188 3902.891226 3938.266947 3983.54787 4021.753649 4200.34375 4351.40625 4510.03125 4712.8125 4872.5625 5041.5625 5215.15625 5272.9375 5471.8125 5509.9375 5560.003208 5598.208987 5633.584708 5683.110718 5722.731525 5765.182391 5806.125 5845.4375 5893.78125 5933.28125 6123.184689 6209.501449 6297.0 6392.512451 6490.54273 6586.3125 6684.75 6785.9375 7250.8125 7399.46875 7596.21875 7656.09375 7873.688575 7958.590306 8041.4375 8148.034843 8245.396889 8337.625 8436.5 8793.25 8944.96875 9130.78125 9182.875 9397.15625 9443.068768 9491.179749 9519.71875 9570.421365 9611.457201 9652.493038 9694.943903 9738.809797 9779.845634 9928.423663 10011.910365 10102.65625 10201.6875 10300.03125 10401.21875,952.835624 1134.4375 1278.0625 1426.40625 1566.34375 1721.8125 1869.5 2018.8125 2161.5 2301.84375 2455.46875 2595.8125 2758.875 2919.9375 3087.0625 3266.9375 3416.21875 3546.5 3660.921293 3713.277361 3757.143255 3788.27389 3836.38487 3885.91088 3919.871572 3959.49238 4001.943245 4044.394111 4263.125 4405.46875 4556.53125 4778.375 4933.4375 5102.3125 5264.3125 5395.28125 5501.28125 5550.09375 5584.058698 5623.679506 5661.885285 5704.33615 5746.787016 5789.237881 5839.90625 5884.0 5926.625 5971.625 6184.030929 6263.272545 6383.0 6479.384812 6578.212085 6676.25 6769.21875 6875.0625 7303.25 7450.3125 7638.46875 7772.03125 7931.704758 8018.021517 8134.5 8220.643826 8316.355667 8430.625 8525.5625 8848.0 9003.15625 9176.59375 9302.8125 9425.4375 9468.539288 9505.330038 9558.6875 9584.571653 9629.852576 9676.548528 9711.924249 9760.03523 9802.486095 9993.51499 10068.511519 10190.1875 10293.0625 10390.875 10489.09375
or34bk56_010818_075906.3444.cbin,iiibbkbkiiiiiiiiiiiiiieeeeeeeeeebkbbbbkiiiiiiiiiiiieeeeeeeeebkbkkiieeeeee,1414.21875 1569.625 1772.15625 1971.342199 2153.25 2292.78125 2473.875 2614.9375 2799.65625 2855.78125 3067.21875 3109.59375 3158.644059 3200.537623 3239.728376 3281.621939 3327.569718 3364.057661 3404.599819 3446.493382 3493.792567 3532.98332 3669.475252 3758.668 3841.8125 3938.90625 4034.5625 4132.21875 4227.4375 4327.1875 4424.4375 4524.71875 4844.53125 4982.09375 5165.15625 5325.90625 5463.78125 5633.0625 5789.5 5990.59375 6045.96875 6225.9375 6263.25 6316.986292 6357.52845 6402.124824 6428.28125 6477.911632 6514.399574 6558.995948 6604.943728 6787.383439 6875.224782 6957.0625 7055.5625 7152.84375 7246.625 7343.53125 7443.625 7544.5 7772.0625 7914.0625 8144.75 8314.5625 8489.5 8668.3125 8728.34375 8937.577339 9029.472898 9109.59375 9207.40625 9304.78125 9402.21875,1455.34375 1625.5 1828.4375 2034.178884 2216.1875 2345.71875 2535.03125 2677.84375 2848.625 2977.34375 3097.34375 3145.46875 3178.915138 3224.862918 3264.053671 3301.893018 3342.435176 3388.382956 3430.276519 3470.818677 3520.820672 3560.011425 3742.451137 3812.724211 3926.9375 4021.1875 4118.375 4215.46875 4310.625 4412.90625 4507.25 4605.125 4897.65625 5039.15625 5229.75 5393.46875 5534.96875 5699.8125 5854.40625 6039.65625 6169.125 6253.3125 6302.46875 6334.554561 6379.150935 6416.990282 6469.125 6498.182711 6541.42768 6592.78108 6626.566212 6850.899487 6934.686614 7048.625 7143.84375 7240.96875 7333.46875 7432.375 7532.0 7632.34375 7817.25 7954.0 8203.59375 8374.1875 8543.6875 8719.09375 8849.53125 9005.147603 9084.880514 9197.46875 9296.6875 9394.625 9488.375
or34bk56_010818_080553.3498.cbin,iiiiiiiibbiiiiiiiiiiiiiibbbkkiiiiiiiiiiiieeeeeeeeeebkbbbkkiiiiiiiiiiiieeeeeeee,689.793022 824.262617 979.964253 1142.743236 1340.908954 1523.8125 1654.3125 1839.861924 1990.28125 2153.5 2324.489265 2409.625 2609.530075 2653.874424 2689.566218 2737.155276 2777.173347 2810.875 2859.372629 2893.71875 2949.142898 2978.345274 3021.608054 3058.125 3299.0 3487.0625 3667.46875 3834.03125 3990.34375 4181.137083 4231.97085 4426.65336 4463.75 4507.771072 4546.34375 4594.296632 4627.78125 4680.822192 4710.25 4761.939905 4795.1875 4964.78125 5048.875 5142.6875 5235.9375 5327.0625 5424.40625 5517.78125 5619.34375 5714.90625 5823.65625 6237.125 6386.5 6630.8125 6822.96875 6995.6875 7166.0625 7338.53125 7514.625991 7597.03125 7745.292081 7796.355566 7833.332573 7877.352819 7916.090636 7954.828452 8000.609509 8037.586515 8085.128381 8121.03125 8273.28125 8355.375 8446.46875 8542.5 8638.0 8731.46875 8831.34375 8928.03125,718.102411 856.110679 1004.734968 1178.129971 1386.91171 1556.75 1701.90625 1861.093965 2043.71875 2205.46875 2356.594127 2451.125 2618.182631 2672.261106 2713.360747 2751.215679 2794.478459 2844.75 2877.759311 2925.9375 2959.958593 2999.976664 3042.157875 3091.65625 3350.875 3532.84375 3713.5625 3871.78125 4027.28125 4194.115917 4341.209369 4439.632194 4499.25 4527.239323 4578.75 4614.846453 4659.4375 4697.045735 4742.6875 4777.081878 4833.0 5037.875 5111.625 5215.3125 5310.375 5401.6875 5496.84375 5592.625 5691.25 5786.125 5873.5 6280.78125 6422.9375 6682.84375 6873.84375 7047.90625 7204.625 7378.0 7533.994899 7639.03125 7768.182609 7817.485284 7852.701481 7893.200108 7933.698734 7977.718981 8016.456797 8056.955424 8100.97567 8154.15625 8347.53125 8423.59375 8525.0 8621.59375 8716.8125 8812.90625 8906.15625 9002.1875
or34bk56_010818_081355.3528.cbin,bbbbbbkkiiiiiiiiiiiibkkiieeeeeeeeeebkbbkkibeeeeeeeiibbbbbbbkkkiiiiiiiiiiiibbbbbkkkkiiiiiiiiiiiieeeeeee,491.336808 726.514462 1985.8125 2179.75 2362.34375 2537.3125 2691.903341 2859.552076 3216.481641 3297.601996 3508.51492 3554.483122 3595.0433 3632.899466 3678.867667 3722.131857 3759.988023 3800.5482 3849.220414 3881.71875 4132.65625 4311.60644 4479.255175 4649.607922 4725.320253 4945.90625 5004.0 5096.40625 5194.21875 5288.375 5389.59375 5486.0625 5580.8125 5679.75 5781.21875 6161.125 6315.25 6542.4375 6729.8125 6902.266115 7056.39479 7251.083643 7324.091963 7526.125 7586.28125 7677.40625 7776.125 7871.125 7965.8125 8070.4375 8488.0625 8600.0625 8785.25 8944.8125 9091.09375 9224.09375 9365.9375 9497.21875 9629.3125 9788.71875 9956.65625 10124.34375 10272.240653 10360.75 10515.042269 10552.5625 10603.249 10637.049148 10683.670042 10717.470191 10757.09795 10802.553322 10850.339738 10887.636454 11248.5 11391.25 11531.71875 11701.46875 11873.96875 12025.28125 12199.03125 12371.6875 12529.625 12689.576774 12773.158937 12924.553043 12965.555614 13009.712228 13050.714798 13105.910566 13139.028027 13191.069751 13220.40625 13273.074891 13304.34375 13461.0 13542.875 13638.53125 13731.75 13832.3125 13930.4375 14031.59375,523.406488 762.147439 2021.46875 2222.125 2414.53125 2582.34375 2716.239448 2883.888183 3240.817747 3340.866186 3530.147015 3573.411205 3613.971383 3657.235572 3695.091738 3741.05994 3784.324129 3819.476283 3862.740473 3914.1875 4180.9375 4341.350571 4492.775234 4673.944028 4792.92055 4993.71875 5071.71875 5171.40625 5266.15625 5363.21875 5464.40625 5561.59375 5657.1875 5755.9375 5855.21875 6198.65625 6346.15625 6593.625 6779.40625 6934.714257 7099.65898 7272.715738 7410.620343 7572.21875 7652.0625 7753.28125 7847.28125 7946.1875 8043.40625 8144.25 8522.90625 8633.71875 8834.5 8992.4375 9140.0 9277.125 9420.375 9549.1875 9681.34375 9828.65625 9996.8125 10162.4375 10292.054533 10400.4375 10536.674364 10584.96875 10612.573179 10665.021685 10699.987355 10743.111682 10782.739442 10820.036157 10866.657051 10908.615856 11293.3125 11441.4375 11582.5 11749.21875 11920.59375 12061.65625 12241.53125 12407.34375 12566.9375 12706.924016 12847.278968 12946.63135 12993.942008 13034.944579 13079.101193 13116.94972 13161.106334 13205.262948 13251.09375 13298.307242 13341.5625 13531.8125 13612.90625 13719.53125 13813.1875 13910.46875 14009.96875 14107.96875
